Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66858a849f73fd89c9fbbaaf,5d498490ab6774001538905b,APPROVED,Not Applicable,2024-07-03T17:30:32.979000Z,2024-07-03T17:49:19.629000Z,2024-07-04T07:38:10.231000Z,2024-07-03T17:49:48.663598Z,1127.0,NOCODE,1173,"Tagalog-Filipino, English",36,Female,Asian,Philippines,United Kingdom,United Kingdom,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
66858a8b2f874b7b68271f75,655a2bff8cd49e1c2b80afbe,APPROVED,Not Applicable,2024-07-03T17:29:52.004000Z,2024-07-03T17:38:25.857000Z,2024-07-04T07:38:10.502000Z,2024-07-03T17:39:34.572004Z,514.0,NOCODE,88,"Chinese, English, Dutch",19,Male,Asian,Netherlands,United Kingdom,Netherlands,Dutch,Yes,Part-Time
66858acf13c938e83b4f18c3,6071e7e8f858a84483519a0c,APPROVED,Not Applicable,2024-07-03T17:30:59.660000Z,2024-07-03T17:39:30.662000Z,2024-07-04T07:38:10.825000Z,2024-07-03T17:40:15.358889Z,512.0,NOCODE,563,"English, Spanish",25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858ade065e2e070e5e25f3,578a060882f7f90001ee801e,APPROVED,Not Applicable,2024-07-03T17:31:10.233000Z,2024-07-03T17:46:52.482000Z,2024-07-04T07:38:11.076000Z,2024-07-03T17:49:05.937864Z,943.0,NOCODE,1311,English,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66858b35a8a5d7997af65db7,5f32bb8f930a0e03028d5d80,APPROVED,Not Applicable,2024-07-03T17:33:16.469000Z,2024-07-03T18:00:34.920000Z,2024-07-04T07:38:11.327000Z,2024-07-03T18:00:35.666541Z,1639.0,NOCODE,585,English,32,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66858b3de2580bed5faabbb9,6647553d43a5c4dd9a129193,APPROVED,Not Applicable,2024-07-03T17:32:51.172000Z,2024-07-03T17:33:26.526000Z,2024-07-04T07:38:11.600000Z,2024-07-03T17:33:27.402687Z,36.0,NOCODE,38,English,34,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858b448ce63312935defd1,6664382d20ea0a1d14a3cb4a,APPROVED,Not Applicable,2024-07-03T17:32:57.419000Z,2024-07-03T17:42:27.458000Z,2024-07-04T07:38:11.874000Z,2024-07-03T17:42:28.173529Z,571.0,NOCODE,4,English,24,Male,White,Australia,United Kingdom,United Kingdom,English,No,Full-Time
66858b50ee37054c9d394519,63e7a4f3c737f3cbc1d56f83,APPROVED,Not Applicable,2024-07-03T17:33:12.625000Z,2024-07-03T17:48:46.610000Z,2024-07-04T07:38:12.143000Z,2024-07-03T17:49:33.461844Z,934.0,NOCODE,648,English,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66858b52c360283099e5ae10,5e1a77ef2beefd2e4e4e0b5a,APPROVED,Not Applicable,2024-07-03T17:33:12.762000Z,2024-07-03T17:47:26.512000Z,2024-07-04T07:38:12.398000Z,2024-07-03T17:49:14.464395Z,854.0,NOCODE,110,English,34,Female,White,Canada,United States,Canada,English,No,Full-Time
66858b57034c00f59c942791,5eb041548fb5a50b442ea70d,APPROVED,Not Applicable,2024-07-03T17:33:15.036000Z,2024-07-03T17:43:55.458000Z,2024-07-04T07:38:12.649000Z,2024-07-03T17:43:56.243751Z,641.0,3F317632,159,English,22,Male,Asian,China,United Kingdom,China,Chinese,Yes,Other
66858b93807db2a31251fa0d,667c117ddf7fa96fb62bb708,APPROVED,Not Applicable,2024-07-03T17:34:15.140000Z,2024-07-03T17:44:17.205000Z,2024-07-04T07:38:12.915000Z,2024-07-03T17:44:17.980003Z,603.0,NOCODE,6,English,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
66858bbfd35fb53dc3935429,5eb82e4312c92a06cac8dcc1,APPROVED,Not Applicable,2024-07-03T17:35:00.280000Z,2024-07-03T17:58:14.838000Z,2024-07-04T07:38:13.171000Z,2024-07-03T17:59:28.289236Z,1395.0,NOCODE,1871,English,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858bcdc17c313a63ee75e8,5f7aaea6bf94dd717b471063,APPROVED,Not Applicable,2024-07-03T17:35:38.484000Z,2024-07-03T18:09:11.103000Z,2024-07-04T07:38:13.536000Z,2024-07-03T18:10:29.759117Z,2013.0,NOCODE,1224,English,35,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66858bdc98b08e9eaf971a62,6658bfdffc0ff7bc3cf89ef6,APPROVED,Not Applicable,2024-07-03T17:35:31.772000Z,2024-07-03T17:53:59.924000Z,2024-07-04T07:38:13.794000Z,2024-07-03T17:54:00.495197Z,1109.0,NOCODE,37,English,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66858c311d96e95b1638e2aa,666ae043404ba869ed009749,APPROVED,Not Applicable,2024-07-03T17:36:54.014000Z,2024-07-03T17:47:52.983000Z,2024-07-04T07:38:14.050000Z,2024-07-03T17:49:20.690123Z,659.0,NOCODE,2,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858c39ca2ec9f9dc88ce56,59b73df56039190001eaa9e7,APPROVED,Not Applicable,2024-07-03T17:37:01.007000Z,2024-07-03T17:46:39.231000Z,2024-07-04T07:38:14.305000Z,2024-07-03T17:49:01.059819Z,579.0,NOCODE,1812,English,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858c416c648fb225cc019e,600cb67fd53db7000a912f23,APPROVED,Not Applicable,2024-07-03T17:37:10.673000Z,2024-07-03T17:47:00.463000Z,2024-07-04T07:38:14.561000Z,2024-07-03T17:49:09.338591Z,590.0,NOCODE,545,"English, Russian",24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858c47b03562711b4dcdff,6661f33cacc560b874987ac0,APPROVED,Not Applicable,2024-07-03T17:37:16.406000Z,2024-07-03T17:50:25.675000Z,2024-07-04T07:38:14.832000Z,2024-07-03T17:50:26.353170Z,790.0,NOCODE,6,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858c6a188c24abbc312615,57ddbe346598aa000199268a,APPROVED,Not Applicable,2024-07-03T17:37:52.126000Z,2024-07-03T17:50:45.477000Z,2024-07-04T07:38:15.083000Z,2024-07-03T17:50:46.101946Z,774.0,NOCODE,2285,English,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
66858cd0109ce67b4ad8a407,60eaeaa416ee31f32d13393c,APPROVED,Not Applicable,2024-07-03T17:39:34.864000Z,2024-07-03T17:52:53.751000Z,2024-07-04T07:38:15.333000Z,2024-07-03T17:52:55.190537Z,799.0,NOCODE,1180,"English, Lithuanian",30,Male,White,Lithuania,United Kingdom,Lithuania,Lithuanian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66858ce1d5f1d88ac7ef5881,651d6236966232e4539c326f,APPROVED,Not Applicable,2024-07-03T17:39:45.708000Z,2024-07-03T17:52:36.634000Z,2024-07-04T07:38:15.615000Z,2024-07-03T17:52:45.289402Z,771.0,NOCODE,175,"Chinese, English, Japanese",25,Female,Asian,China,United Kingdom,China,Chinese,Yes,DATA_EXPIRED
66858ce883e060274844e1a7,6650a1a158b5973c2cff01b5,APPROVED,Not Applicable,2024-07-03T17:39:57.173000Z,2024-07-03T17:51:51.061000Z,2024-07-04T07:38:15.916000Z,2024-07-03T17:51:51.558621Z,714.0,NOCODE,43,"English, Russian, Estonian",31,Male,White,Estonia,United Kingdom,Estonia,Russian,No,Full-Time
66858d2924ea7f88b8682fd9,5b9ccd5eacc87200010daa42,APPROVED,Not Applicable,2024-07-03T17:41:06.103000Z,2024-07-03T17:54:22.196000Z,2024-07-04T07:38:16.206000Z,2024-07-03T17:54:22.826773Z,797.0,NOCODE,157,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858d2a3e1c7bf01dfb441e,657199e05a6d2b9430748756,APPROVED,Not Applicable,2024-07-03T17:41:03.215000Z,2024-07-03T17:54:20.158000Z,2024-07-04T07:38:16.467000Z,2024-07-03T17:54:20.813067Z,797.0,NOCODE,307,English,32,Female,White,United Kingdom,United States,United Kingdom,English,No,Unemployed (and job seeking)
66858d30707eaa4dea11a57d,5a44d679f7b7bc00014e020e,APPROVED,Not Applicable,2024-07-03T17:41:10.004000Z,2024-07-03T17:55:38.859000Z,2024-07-04T07:38:16.745000Z,2024-07-03T17:55:39.458148Z,869.0,CI5DLHW6,363,English,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858d3daab14b2e80f9f41d,5f21224ca1a41d48cd4fc726,APPROVED,Not Applicable,2024-07-03T17:41:24.751000Z,2024-07-03T17:56:51.402000Z,2024-07-04T07:38:16.995000Z,2024-07-03T17:59:03.524499Z,927.0,NOCODE,1293,English,50,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66858d4eb1cc5cdbb0c22c79,6662ec29d33980ad34e420b4,APPROVED,Not Applicable,2024-07-03T17:41:37.902000Z,2024-07-03T17:55:15.296000Z,2024-07-04T07:38:17.246000Z,2024-07-03T17:55:15.804594Z,818.0,C17KRLHQ,8,"English, Romanian",26,Female,White,Romania,United Kingdom,Romania,Romanian,No,Full-Time
66858d5b7e92a1c623971b1f,6683f4b6619811a05d74d5a8,APPROVED,Not Applicable,2024-07-03T17:42:07.793000Z,2024-07-03T18:01:13.176000Z,2024-07-04T07:38:17.520000Z,2024-07-03T18:01:13.897543Z,1146.0,6683f4b6619811a05d74d5a8,6,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858d66f79a7c56e17c9f11,60df600d4d82e048f751a54c,APPROVED,Not Applicable,2024-07-03T17:42:05.030000Z,2024-07-03T18:02:09.082000Z,2024-07-04T07:38:17.793000Z,2024-07-03T18:02:24.688274Z,1205.0,NOCODE,306,"English, Polish",35,Female,White,Poland,United Kingdom,Poland,Polish,No,DATA_EXPIRED
66858d76cf8f9b001caabbe1,5c3a179abef9a20001e421b5,APPROVED,Not Applicable,2024-07-03T17:42:20.987000Z,2024-07-03T17:53:21.082000Z,2024-07-04T07:38:18.051000Z,2024-07-03T17:53:21.748573Z,661.0,NOCODE,1326,English,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66858d8a7c866961de0e45ad,5ea31e2cfe333e274552c8d6,APPROVED,Not Applicable,2024-07-03T17:43:29.738000Z,2024-07-03T17:53:38.925000Z,2024-07-04T07:38:18.308000Z,2024-07-03T17:53:39.596553Z,610.0,NOCODE,1001,English,74,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66858db096f3dea07ece7be4,6682aab985c13f1fc994774f,APPROVED,Not Applicable,2024-07-03T17:43:17.550000Z,2024-07-03T18:23:33.093000Z,2024-07-04T07:38:18.581000Z,2024-07-03T18:23:33.794831Z,2416.0,NOCODE,11,"Spanish, English, Italian",23,Female,Black,Brazil,United States,Brazil,Portuguese,Yes,Part-Time
66858dbe42712c49f3d4cf57,6658b14ef863db3c5d605cc5,APPROVED,Not Applicable,2024-07-03T17:43:31.251000Z,2024-07-03T17:53:13.650000Z,2024-07-04T07:38:18.838000Z,2024-07-03T17:53:15.075716Z,583.0,NOCODE,36,"Chinese, English, Korean, French",23,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858dc80116e758e1a51385,664e35139edce1893498a47e,APPROVED,Not Applicable,2024-07-03T17:43:38.383000Z,2024-07-03T18:28:54.973000Z,2024-07-04T07:38:19.092000Z,2024-07-03T18:31:14.966247Z,2717.0,NOCODE,47,English,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
66858ddbc360283099e5ae98,6632c5d854799acad3f37450,APPROVED,Not Applicable,2024-07-03T17:44:00.733000Z,2024-07-03T17:55:53.204000Z,2024-07-04T07:38:19.355000Z,2024-07-03T18:55:54.004731Z,713.0,NOCODE,19,English,52,Male,White,United Kingdom,United States,United Kingdom,English,No,Full-Time
66858de30a6f07826c64f5e5,668516350e42cf31e23f03dc,APPROVED,Not Applicable,2024-07-03T17:44:24.347000Z,2024-07-03T18:00:49.335000Z,2024-07-04T07:38:19.609000Z,2024-07-03T18:00:52.571916Z,985.0,NOCODE,2,"English, German",22,Female,White,Germany,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
66858de48bf6b94b37097c07,604693490c8a9f0be38a4ecd,APPROVED,Not Applicable,2024-07-03T17:44:08.103000Z,2024-07-03T17:57:49.764000Z,2024-07-04T07:38:19.868000Z,2024-07-03T17:59:21.596844Z,822.0,NOCODE,638,"Chinese, English, Cantonese, Mandarin",35,Female,DATA_EXPIRED,DATA_EXPIRED,United Kingdom,United Kingdom,DATA_EXPIRED,DATA_EXPIRED,Full-Time
66858df2b035aff881b2e3a9,6659f643b655a078b9cfcc1f,APPROVED,Not Applicable,2024-07-03T17:44:21.527000Z,2024-07-03T17:44:48.679000Z,2024-07-04T07:38:20.201000Z,2024-07-03T17:44:49.340008Z,28.0,NOCODE,10,English,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
66858e294bf714e716dc0ae5,56f81ffe1b99b8000636b9c8,APPROVED,Not Applicable,2024-07-03T17:45:52.699000Z,2024-07-03T18:04:10.141000Z,2024-07-04T07:38:20.455000Z,2024-07-03T18:04:10.653758Z,1098.0,NOCODE,1624,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66858e2d71c4d53b1862e2fb,667d449f8e9cf9d423a39634,APPROVED,Not Applicable,2024-07-03T17:47:22.988000Z,2024-07-03T18:12:41.657000Z,2024-07-04T07:38:20.711000Z,2024-07-03T18:12:42.229250Z,1519.0,NOCODE,14,"Portuguese, English",49,Female,White,Portugal,United Kingdom,Portugal,Portuguese,No,Full-Time
66858e4138fcc8c3dcfc2592,66854e4e09a288ce61c56317,APPROVED,Not Applicable,2024-07-03T17:45:40.534000Z,2024-07-03T17:59:21.154000Z,2024-07-04T07:38:20.969000Z,2024-07-03T17:59:47.433256Z,821.0,NOCODE,5,English,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858e51fe184ba09e7015b1,5ac22f45436f550001ffbad2,APPROVED,Not Applicable,2024-07-03T17:45:59.287000Z,2024-07-03T18:13:35.136000Z,2024-07-04T07:38:21.326000Z,2024-07-03T18:13:35.875697Z,1656.0,NOCODE,2191,English,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66858e639dfd7df731eea66a,665a9ddb536966183500a7b1,APPROVED,Not Applicable,2024-07-03T17:46:15.269000Z,2024-07-03T18:01:55.913000Z,2024-07-04T07:38:21.603000Z,2024-07-03T18:02:05.369990Z,941.0,NOCODE,12,"Turkish, English",28,Male,Other,Turkey,United Kingdom,Turkey,Turkish,Yes,Full-Time
66858e6f5b1ee8959f7c5006,5ea040d5956554000971fb25,APPROVED,Not Applicable,2024-07-03T17:46:29.912000Z,2024-07-03T18:06:31.490000Z,2024-07-04T07:38:21.899000Z,2024-07-03T18:08:59.178856Z,1202.0,NOCODE,1341,English,67,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66858e6fed736a16178843e7,5de39f38a1a3fb39ee68f7ab,APPROVED,Not Applicable,2024-07-03T17:46:26.857000Z,2024-07-03T17:56:11.981000Z,2024-07-04T07:38:22.195000Z,2024-07-03T17:56:12.723156Z,586.0,NOCODE,1726,English,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858e70b1a10b34673dc1e3,6658b2707a2770523b8582f6,APPROVED,Not Applicable,2024-07-03T17:46:32.814000Z,2024-07-03T17:56:44.961000Z,2024-07-04T07:38:22.454000Z,2024-07-03T17:59:00.950122Z,613.0,NOCODE,14,English,21,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
66858eae1221c427226e4a16,62e292c364cc7a8e601bda3b,APPROVED,Not Applicable,2024-07-03T17:47:29.259000Z,2024-07-03T17:59:24.751000Z,2024-07-04T07:38:22.715000Z,2024-07-03T17:59:48.680160Z,716.0,NOCODE,145,English,20,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
66858eaf1b152354d8048af7,60c089a4dc53fd0da427bbd5,APPROVED,Not Applicable,2024-07-03T17:47:34.566000Z,2024-07-03T18:01:21.670000Z,2024-07-04T07:38:23.029000Z,2024-07-03T18:01:22.473014Z,828.0,NOCODE,84,English,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
66858eb13b3bf66fccb1bc2c,601492777b72a04ce67e2f6d,APPROVED,Not Applicable,2024-07-03T17:48:40.710000Z,2024-07-03T17:58:49.901000Z,2024-07-04T07:38:23.283000Z,2024-07-03T17:59:36.184261Z,610.0,NOCODE,1800,English,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858eb325f8ccf01b105b86,66016c29992ecb62b89625bc,APPROVED,Not Applicable,2024-07-03T17:50:40.091000Z,2024-07-03T17:53:19.908000Z,2024-07-04T07:38:23.573000Z,2024-07-03T17:53:20.530700Z,160.0,NOCODE,132,English,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66858eb40116e758e1a513cd,5d47901043518d0017bf3c04,APPROVED,Not Applicable,2024-07-03T17:47:32.766000Z,2024-07-03T17:59:02.851000Z,2024-07-04T07:38:24.154000Z,2024-07-03T17:59:40.822405Z,691.0,NOCODE,784,English,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66858eb438fcc8c3dcfc25b4,642e967a90557425ce089ef5,APPROVED,Not Applicable,2024-07-03T17:47:36.337000Z,2024-07-03T18:02:26.700000Z,2024-07-04T07:38:24.423000Z,2024-07-03T18:02:57.046319Z,891.0,NOCODE,29,English,21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
66858ebb55fa6c07b7d4cff6,6655e364ffff4d877ac0d432,APPROVED,Not Applicable,2024-07-03T17:47:47.123000Z,2024-07-03T18:04:12.057000Z,2024-07-04T07:38:24.688000Z,2024-07-03T18:04:12.670414Z,985.0,NOCODE,12,English,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858ed007b81385ad914b00,60205d8a88ba9165dda2b151,APPROVED,Not Applicable,2024-07-03T17:48:42.204000Z,2024-07-03T18:05:59.247000Z,2024-07-04T07:38:24.962000Z,2024-07-03T18:05:59.941375Z,1038.0,NOCODE,753,English,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66858ef0707eaa4dea11a5ec,63d40edf36abec96a8bd7560,APPROVED,Not Applicable,2024-07-03T17:48:45.577000Z,2024-07-03T18:06:47.018000Z,2024-07-04T07:38:25.262000Z,2024-07-03T18:09:06.983032Z,1082.0,NOCODE,61,English,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
66858ef1f7f1d085a469e39e,667c5c242cfdb420fd63f0dc,APPROVED,Not Applicable,2024-07-03T17:48:51.106000Z,2024-07-03T18:13:49.510000Z,2024-07-04T07:38:25.601000Z,2024-07-03T18:13:50.387716Z,1499.0,NOCODE,15,English,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858efb6c648fb225cc023e,5f31233084da6004d4e59bc0,APPROVED,Not Applicable,2024-07-03T17:50:29.162000Z,2024-07-03T18:00:49.596000Z,2024-07-04T07:38:25.952000Z,2024-07-03T18:00:52.614073Z,621.0,NOCODE,1628,English,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858f0360c5239314409e1e,60c868dfe6a9eb15f4c2f663,APPROVED,Not Applicable,2024-07-03T17:49:08.344000Z,2024-07-03T17:59:13.823000Z,2024-07-04T07:38:26.249000Z,2024-07-03T17:59:44.997969Z,606.0,NOCODE,333,English,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
66858f0b1cb70639f547d754,6683fb83d24c87e385c4c519,APPROVED,Not Applicable,2024-07-03T17:49:05.369000Z,2024-07-03T18:11:17.020000Z,2024-07-04T07:38:26.507000Z,2024-07-03T18:12:26.162238Z,1332.0,NOCODE,5,"English, Romanian",31,Male,White,Romania,United Kingdom,Romania,Romanian,No,Full-Time
66858f1397cb3e16f568a660,593f105f02d1cc0001071a72,APPROVED,Not Applicable,2024-07-03T17:49:14.832000Z,2024-07-03T18:14:42.210000Z,2024-07-04T07:38:26.770000Z,2024-07-03T18:14:43.065245Z,1528.0,NOCODE,1499,English,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66858f148ce63312935df0b0,55b765befdf99b0416ce5382,APPROVED,Not Applicable,2024-07-03T17:49:11.469000Z,2024-07-03T17:59:27.685000Z,2024-07-04T07:38:27.047000Z,2024-07-03T17:59:49.070823Z,617.0,NOCODE,882,English,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858f19562f091b64b82f7f,613136eccda4c8d083922634,APPROVED,Not Applicable,2024-07-03T17:49:17.235000Z,2024-07-03T18:07:23.451000Z,2024-07-04T07:38:27.344000Z,2024-07-03T18:09:19.758915Z,1087.0,NOCODE,94,"English, Gaelic",21,Male,White,United Kingdom,United Kingdom,Ireland,English,Yes,Other
66858f232cb5c26657312677,636641442c4e1755bafdb121,APPROVED,Not Applicable,2024-07-03T17:49:29.954000Z,2024-07-03T18:01:06.499000Z,2024-07-04T07:38:27.598000Z,2024-07-03T18:01:09.858976Z,697.0,NOCODE,211,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66858f242c39594027f5c3f1,668536d7113186ab3a917292,APPROVED,Not Applicable,2024-07-03T17:49:30.391000Z,2024-07-03T18:03:19.672000Z,2024-07-04T07:38:27.853000Z,2024-07-03T18:03:37.515936Z,830.0,NOCODE,1,English,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858f30807db2a31251fabc,5f45882f55090e1a65935ffd,APPROVED,Not Applicable,2024-07-03T17:49:36.074000Z,2024-07-03T18:25:23.279000Z,2024-07-04T07:38:28.109000Z,2024-07-03T18:25:23.860790Z,2148.0,NOCODE,1790,"English, Hebrew",49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66858f3750cc0509447f9adc,6658b1ff0f6362e1f068dc91,APPROVED,Not Applicable,2024-07-03T17:49:50.931000Z,2024-07-03T18:08:10.394000Z,2024-07-04T07:38:28.352000Z,2024-07-03T18:10:05.508379Z,1100.0,NOCODE,26,English,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66858f38a7d0cd9aa08ec96b,5cd6f56d4a405a001747f8bc,APPROVED,Not Applicable,2024-07-03T17:50:30.097000Z,2024-07-03T18:13:00.360000Z,2024-07-04T07:38:28.618000Z,2024-07-03T18:13:01.119272Z,1351.0,NOCODE,611,English,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
