"","P","Pu","K","Ku","C","Cu","S","Su","br","PKu","PCu","PSu","KCu","KSu","CSu","PK","PC","PS","KC","KS","CS","sem","prior","condition","u_set","posterior","node","ces","node3"
"135",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,0.000171137156526442,"c00000",2,0.000304075313769987,"Cu",-0.00302474496060273,"Cu=0"
"136",0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,6.33707031177618e-05,"c00000",10,0.000112596626153367,"Cu",-0.00184956336795986,"Cu=0"
"137",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,FALSE,6.92100067063912e-05,"c00000",2,0.00012297186030444,"Cu",0.0019771054166028,"Cu=0"
"138",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,FALSE,2.56279049902957e-05,"c00000",10,4.55354839905121e-05,"Cu",-0.00494370212970421,"Cu=0"
"139",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,FALSE,0.000105720472468191,"c00000",2,0.000187843402859796,"Cu",-0.0111411466659156,"Cu=0"
"140",0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,FALSE,3.91474347840767e-05,"c00000",10,6.95568908404704e-05,"Cu",-0.00390299131324839,"Cu=0"
"141",0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,FALSE,0.000139387611714387,"c00000",2,0.000247662942565909,"Cu",0.000101448168660375,"Cu=0"
"142",0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,FALSE,5.16141037956388e-05,"c00000",10,9.17075819486962e-05,"Cu",-0.000833750389601996,"Cu=0"
"143",0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,FALSE,0.000212918981920817,"c00000",2,0.000378312971591035,"Cu",0.00125652897913745,"Cu=0"
"144",0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,FALSE,7.88421746936961e-05,"c00000",10,0.00014008622963529,"Cu",0.000751373811382128,"Cu=0"
"145",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,FALSE,0.000193752156104165,"c00000",2,0.000344257488302271,"Cu",-0.00271987940074771,"Cu=0"
"146",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,FALSE,7.17448543151774e-05,"c00000",10,0.000127475759969746,"Cu",0.00129522189974695,"Cu=0"
"147",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,FALSE,0.000295962541543454,"c00000",2,0.000525864192853312,"Cu",-0.0181396104486784,"Cu=0"
"148",0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,FALSE,0.00010959253229868,"c00000",10,0.000194723251934011,"Cu",-0.00197388478298965,"Cu=0"
"149",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,FALSE,0.00039021308607067,"c00000",2,0.000693327907231886,"Cu",0.00114952575660203,"Cu=0"
"150",0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,FALSE,0.000144492745654737,"c00000",10,0.000256733709173568,"Cu",-7.2378468155181e-05,"Cu=0"
"151",0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,FALSE,0.000596062820766241,"c00000",2,0.00105908028934157,"Cu",-0.004285753065904,"Cu=0"
"152",0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,FALSE,0.000220717235350798,"c00000",10,0.000392168854245093,"Cu",-0.00618850518510222,"Cu=0"
"153",0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,FALSE,0.000241055260353633,"c00000",2,0.000428305316131693,"Cu",-0.00095429482053538,"Cu=0"
"154",0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,FALSE,8.92608107374077e-05,"c00000",10,0.000158597989958697,"Cu",0.00014450856252887,"Cu=0"
"155",0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,FALSE,0.00036821952819108,"c00000",2,0.000654249906002379,"Cu",-0.0118245521823853,"Cu=0"
"156",0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,FALSE,0.000136348709285431,"c00000",10,0.000242263441789126,"Cu",0.00118580689042964,"Cu=0"
"157",0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,FALSE,0.000485480620951592,"c00000",2,0.000862598603023386,"Cu",-0.00270594199902623,"Cu=0"
"158",0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,FALSE,0.000179769542302735,"c00000",10,0.000319413276996601,"Cu",-0.00214519774836437,"Cu=0"
"159",0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,FALSE,0.000741586991009688,"c00000",2,0.00131764662657679,"Cu",-0.00954388991050343,"Cu=0"
"160",0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,FALSE,0.000274603657073198,"c00000",10,0.00048791387493935,"Cu",-0.00869984848662999,"Cu=0"
"161",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,FALSE,9.14890287858344e-05,"c00000",6,0.000162557072346037,"Cu",0.00190143248809221,"Cu=0"
"162",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,FALSE,3.38776464409918e-05,"c00000",14,6.01935674310541e-05,"Cu",-0.00287309626239995,"Cu=0"
"163",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,FALSE,0.000139752382772145,"c00000",6,0.000248311065253544,"Cu",-0.0010100149786758,"Cu=0"
"164",0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,FALSE,5.17491755642502e-05,"c00000",14,9.19475765311446e-05,"Cu",-0.00541271661948871,"Cu=0"
"165",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,FALSE,0.000184257130253227,"c00000",6,0.00032738679216895,"Cu",3.16280080161419e-07,"Cu=0"
"166",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,FALSE,6.82289231374714e-05,"c00000",14,0.000121228677817896,"Cu",-0.00948772628343525,"Cu=0"
"167",0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,FALSE,0.000281458589487541,"c00000",6,0.000500093671349848,"Cu",-0.0030177072241763,"Cu=0"
"168",0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,FALSE,0.00010422183631176,"c00000",14,0.000185180636522298,"Cu",0.00453786649694892,"Cu=0"
"169",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,FALSE,0.000113825374111521,"c00000",6,0.00020224413593432,"Cu",-0.00265391936037948,"Cu=0"
"170",0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,FALSE,4.21486142255428e-05,"c00000",14,7.48893656744952e-05,"Cu",-0.00508678581095694,"Cu=0"
"171",0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,FALSE,0.000173871856146306,"c00000",6,0.000308934309103641,"Cu",-0.00190971317767636,"Cu=0"
"172",0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,FALSE,6.43833402401969e-05,"c00000",14,0.000114395872775138,"Cu",0.000218686031824772,"Cu=0"
"173",0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,FALSE,0.00022924209669866,"c00000",6,0.000407315768812394,"Cu",0.00252985491330805,"Cu=0"
"174",0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,FALSE,8.48864919041673e-05,"c00000",14,0.000150825730568949,"Cu",-0.00218586408566687,"Cu=0"
"175",0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,FALSE,0.000350174547380054,"c00000",6,0.000622187709145448,"Cu",0.00113128127564676,"Cu=0"
"176",0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,FALSE,0.000129666799027302,"c00000",14,0.00023039106994678,"Cu",0.000361826389614087,"Cu=0"
"177",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,FALSE,0.000318652066413306,"c00000",6,0.000566178783408207,"Cu",0.00576586949710414,"Cu=0"
"178",0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,FALSE,0.000117994279608233,"c00000",14,0.000209651418331199,"Cu",-0.000893684443218467,"Cu=0"
"179",0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,FALSE,0.000486751101717046,"c00000",6,0.000864855984443267,"Cu",-0.00568064909642252,"Cu=0"
"180",0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,FALSE,0.00018023999104127,"c00000",14,0.000320249167055115,"Cu",-0.0102418631188773,"Cu=0"
"181",0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,FALSE,0.000641759083966443,"c00000",6,0.00114027309312974,"Cu",-0.00555063410144494,"Cu=0"
"182",0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,FALSE,0.000237638191545391,"c00000",14,0.000422233891952811,"Cu",0.00528904821680228,"Cu=0"
"183",0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,FALSE,0.000980307282088737,"c00000",6,0.00174180318548228,"Cu",-0.00324691130696333,"Cu=0"
"184",0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,FALSE,0.000362999847597835,"c00000",14,0.000644975613695642,"Cu",-0.00751731663683168,"Cu=0"
"185",0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,FALSE,0.000396448526695035,"c00000",6,0.000704406994922905,"Cu",-0.00347251869777553,"Cu=0"
"186",0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,FALSE,0.000146801678820598,"c00000",14,0.000260836205622226,"Cu",0.000221887292576083,"Cu=0"
"187",0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,FALSE,0.000605587653376818,"c00000",6,0.00107600394591886,"Cu",-0.0054037649855438,"Cu=0"
"188",0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,FALSE,0.00022424420373021,"c00000",14,0.000398435547220449,"Cu",0.00679648942269334,"Cu=0"
"189",0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,FALSE,0.000798439646713766,"c00000",6,0.00141866203125429,"Cu",-0.00238588397365661,"Cu=0"
"190",0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,FALSE,0.000295655735062601,"c00000",14,0.000525319061224241,"Cu",-0.00245904254948662,"Cu=0"
"191",0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,FALSE,0.00121964179321658,"c00000",6,0.00216705108631404,"Cu",0.00363332650302514,"Cu=0"
"192",0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,FALSE,0.000451623478832318,"c00000",14,0.000802441467529068,"Cu",-0.00605817517340097,"Cu=0"
"193",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FALSE,0.000109976763382236,"c00000",2,0.000195405951060627,"Cu",-0.00261281991815561,"Cu=0"
"194",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FALSE,4.07235048402313e-05,"c00000",10,7.23572411943962e-05,"Cu",0.00213675420602092,"Cu=0"
"195",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FALSE,0.000167992981630772,"c00000",2,0.000298488765603862,"Cu",-0.00337961176797365,"Cu=0"
"196",0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FALSE,6.22064406168066e-05,"c00000",10,0.000110527972609776,"Cu",0.00229248524558473,"Cu=0"
"197",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,FALSE,0.000221491069303891,"c00000",2,0.000393543797050434,"Cu",-0.00510121854654066,"Cu=0"
"198",0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,FALSE,8.20163492311139e-05,"c00000",10,0.000145726080956981,"Cu",-0.00340371359802137,"Cu=0"
"199",0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,FALSE,0.000338334608081027,"c00000",2,0.000601150587047344,"Cu",-0.00143638806447863,"Cu=0"
"200",0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,FALSE,0.000125282565389909,"c00000",10,0.000222601194001721,"Cu",-0.0117633355930609,"Cu=0"
"201",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,FALSE,0.000136826747443792,"c00000",2,0.000243112816676192,"Cu",0.00558324940897595,"Cu=0"
"202",0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,FALSE,5.06658364952428e-05,"c00000",10,9.0022707180655e-05,"Cu",0.000382636135484373,"Cu=0"
"203",0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,FALSE,0.000209007180817216,"c00000",2,0.000371362510498156,"Cu",-0.00754611388757466,"Cu=0"
"204",0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,FALSE,7.73936664245192e-05,"c00000",10,0.000137512530180489,"Cu",-0.00443317971554623,"Cu=0"
"205",0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,FALSE,0.000275566416656286,"c00000",2,0.000489624499494849,"Cu",-0.0161729919770765,"Cu=0"
"206",0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,FALSE,0.000102040012429754,"c00000",10,0.000181303986968352,"Cu",-0.00835118326931295,"Cu=0"
"207",0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,FALSE,0.000420936410089649,"c00000",2,0.00074791689644233,"Cu",-0.00453890109363255,"Cu=0"
"208",0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,FALSE,0.000155869343727971,"c00000",10,0.000276947569792546,"Cu",-0.000620181439522407,"Cu=0"
"209",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,FALSE,0.000383043993080651,"c00000",2,0.000680589912487598,"Cu",-0.00135828296100879,"Cu=0"
"210",0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,FALSE,0.000141838088579002,"c00000",10,0.000252016932877643,"Cu",0.00149855929160429,"Cu=0"
"211",0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,FALSE,0.000585111804661179,"c00000",2,0.00103962259981444,"Cu",-0.0117590162103513,"Cu=0"
"212",0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,FALSE,0.00021666216277324,"c00000",10,0.000384963829390127,"Cu",0.0052121190922685,"Cu=0"
"213",0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,FALSE,0.000771443175891553,"c00000",2,0.00137069488897751,"Cu",-0.0047678156521581,"Cu=0"
"214",0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,FALSE,0.000285659160546433,"c00000",10,0.00050755721689817,"Cu",0.000213060287492846,"Cu=0"
"215",0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,FALSE,0.00117840383087385,"c00000",2,0.00209377976059429,"Cu",-0.00425581906992429,"Cu=0"
"216",0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,FALSE,0.000436353395339966,"c00000",10,0.000775309688998475,"Cu",-0.0127441639761047,"Cu=0"
"217",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,FALSE,0.000476561248842622,"c00000",2,0.000846750724469628,"Cu",-0.00842556166651615,"Cu=0"
"218",0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,FALSE,0.000176466771043782,"c00000",10,0.000313544935911236,"Cu",-0.00557104060947185,"Cu=0"
"219",0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,FALSE,0.000727962368236853,"c00000",2,0.00129343849124993,"Cu",-0.000986530898543549,"Cu=0"
"220",0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,FALSE,0.000269558569598606,"c00000",10,0.00047894979847594,"Cu",-4.6893924820931e-05,"Cu=0"
"221",0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,FALSE,0.000959785115952958,"c00000",2,0.00170533954290672,"Cu",-0.00335264847202824,"Cu=0"
"222",0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,FALSE,0.000355400655675286,"c00000",10,0.000631473422148533,"Cu",0.00369522478260538,"Cu=0"
"223",0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,FALSE,0.00146610209643447,"c00000",2,0.00260496004515108,"Cu",-0.00670872149856853,"Cu=0"
"224",0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,FALSE,0.000542885733169945,"c00000",10,0.000964595608607032,"Cu",-0.00156117768675271,"Cu=0"
"225",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,FALSE,0.000180871911899427,"c00000",6,0.000321371959656803,"Cu",-0.000385504680632177,"Cu=0"
"226",0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,FALSE,6.69754041960466e-05,"c00000",14,0.000119001434049408,"Cu",0.00487467795787326,"Cu=0"
"227",0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,FALSE,0.000276287561470018,"c00000",6,0.0004909058246025,"Cu",-0.000584661246548424,"Cu=0"
"228",0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,FALSE,0.000102307046514131,"c00000",14,0.00018177845127898,"Cu",0.00500843376530782,"Cu=0"
"229",0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,FALSE,0.00036427252395495,"c00000",6,0.000647236896227571,"Cu",0.000858223420071292,"Cu=0"
"230",0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,FALSE,0.000134887165581369,"c00000",14,0.000239666581063953,"Cu",0.00405033219032895,"Cu=0"
"231",0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,FALSE,0.000556437792342265,"c00000",6,0.000988674813431356,"Cu",-0.00381844939139951,"Cu=0"
"232",0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,FALSE,0.000206044408226312,"c00000",14,0.000366098276690057,"Cu",0.000426472639538348,"Cu=0"
"233",0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,FALSE,0.00022503040322367,"c00000",6,0.000399832461032223,"Cu",0.00218600407894307,"Cu=0"
"234",0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,FALSE,8.33269359185251e-05,"c00000",14,0.00014805472230107,"Cu",-0.0107076486580151,"Cu=0"
"235",0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,FALSE,0.000343741052496054,"c00000",6,0.000610756720018388,"Cu",-0.011880452000378,"Cu=0"
"236",0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,FALSE,0.000127284527973028,"c00000",14,0.000226158267246208,"Cu",-0.0058329063841623,"Cu=0"
"237",0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,FALSE,0.000453206869369893,"c00000",6,0.000805254824863653,"Cu",-0.000147776511345803,"Cu=0"
"238",0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,FALSE,0.00016781883345907,"c00000",14,0.000298179340339194,"Cu",0.000969580439452761,"Cu=0"
"239",0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,FALSE,0.000692287815530441,"c00000",6,0.00123005219321867,"Cu",0.00240069830071152,"Cu=0"
"240",0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,FALSE,0.000256348571639643,"c00000",14,0.000455478365645093,"Cu",-0.00261481192578741,"Cu=0"
"241",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,FALSE,0.000629968524617258,"c00000",6,0.00111932370898433,"Cu",-0.00574532392317064,"Cu=0"
"242",0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,FALSE,0.000233272242903525,"c00000",14,0.000414476504661091,"Cu",9.8004505799855e-05,"Cu=0"
"243",0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,FALSE,0.000962296830069161,"c00000",6,0.00170980233914272,"Cu",-0.00857204852856807,"Cu=0"
"244",0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,FALSE,0.00035633072307155,"c00000",14,0.000633125959453034,"Cu",-0.0038114379272621,"Cu=0"
"245",0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,FALSE,0.00126874439521658,"c00000",6,0.00225429624927644,"Cu",-0.00173452418501713,"Cu=0"
"246",0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,FALSE,0.000469805774698444,"c00000",14,0.000834747644824335,"Cu",-0.00422627958040989,"Cu=0"
"247",0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,FALSE,0.00193804715946197,"c00000",6,0.00344350876265364,"Cu",0.0014602453213281,"Cu=0"
"248",0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,FALSE,0.000717643167990291,"c00000",14,0.00127510340776182,"Cu",0.00536313834978448,"Cu=0"
"249",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,FALSE,0.000783770512646919,"c00000",6,0.00139259801549848,"Cu",-0.00908558970144812,"Cu=0"
"250",0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,FALSE,0.000290223873514749,"c00000",14,0.000515667767267728,"Cu",-0.00494604077950826,"Cu=0"
"251",0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,FALSE,0.001197234227345,"c00000",6,0.00212723747855334,"Cu",-0.0061203406086853,"Cu=0"
"252",0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,FALSE,0.000443326138656396,"c00000",14,0.000787698811003394,"Cu",-0.00974764676626113,"Cu=0"
"253",0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,FALSE,0.00157849861730943,"c00000",6,0.00280466540455633,"Cu",-0.00330217681526742,"Cu=0"
"254",0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,FALSE,0.000584505254613469,"c00000",14,0.00103854488589294,"Cu",-0.00127307132143364,"Cu=0"
"255",0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,FALSE,0.00241120652278347,"c00000",6,0.00428421504050373,"Cu",-0.00445146395202667,"Cu=0"
"256",0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,FALSE,0.000892850248375568,"c00000",14,0.00158641013404043,"Cu",-0.000516897669223293,"Cu=0"
"257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,3.28629136451243e-05,"c00000",3,5.83905972312516e-05,"Cu",-0.00356017991985639,"Cu=0"
"258",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,1.21688707844579e-05,"c00000",11,2.16215652819891e-05,"Cu",-0.000866342197475408,"Cu=0"
"259",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,5.01991391502504e-05,"c00000",3,8.91934825721914e-05,"Cu",-0.00590604657202787,"Cu=0"
"260",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,1.85883346926254e-05,"c00000",11,3.30276242684229e-05,"Cu",8.51714423429362e-05,"Cu=0"
"261",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,6.61852709594812e-05,"c00000",3,0.000117597530790143,"Cu",-0.00246790347255733,"Cu=0"
"262",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,2.45078698388556e-05,"c00000",11,4.35454132950525e-05,"Cu",-0.00413235763105019,"Cu=0"
"263",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.000101100093024921,"c00000",3,0.000179633944683298,"Cu",-0.00916357683729764,"Cu=0"
"264",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,3.74365456940994e-05,"c00000",11,6.65169949615171e-05,"Cu",-0.00410327273450206,"Cu=0"
"265",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,FALSE,4.08861421931505e-05,"c00000",3,7.26462141160188e-05,"Cu",-0.00396639920945379,"Cu=0"
"266",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,FALSE,1.51398073401577e-05,"c00000",11,2.69003047661616e-05,"Cu",-0.000782164709123659,"Cu=0"
"267",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,FALSE,6.24548743131727e-05,"c00000",3,0.000110969387879883,"Cu",-0.00534533805386845,"Cu=0"
"268",0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,FALSE,2.31265341711207e-05,"c00000",11,4.10910656530005e-05,"Cu",-0.00590790386577247,"Cu=0"
"269",0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,FALSE,8.23438977068008e-05,"c00000",3,0.000146308066818736,"Cu",-0.0114621915360285,"Cu=0"
"270",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,FALSE,3.04912784637202e-05,"c00000",11,5.41766922758894e-05,"Cu",-0.00473269077677856,"Cu=0"
"271",0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.000125782906037942,"c00000",3,0.000223490195797886,"Cu",-0.00203836799576294,"Cu=0"
"272",0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,FALSE,4.65763914605429e-05,"c00000",11,8.27566095820346e-05,"Cu",0.000384649146266203,"Cu=0"
"273",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,FALSE,0.00011446001209494,"c00000",3,0.000203371756305345,"Cu",-0.00551430606947559,"Cu=0"
"274",0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,FALSE,4.23836155312253e-05,"c00000",11,7.53069143659201e-05,"Cu",-0.00582092760285497,"Cu=0"
"275",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,FALSE,0.000174841285722263,"c00000",3,0.000310656784856248,"Cu",-0.00599943148426572,"Cu=0"
