"","index","pA.x","peA.x","pB.x","peB.x","V5","V6","V7","V8","V9","structure.x","s","run","pgroup.x","pA.y","peA.y","pB.y","peB.y","E","Pr","structure.y","pgroup.y","cond","group"
"5366",9,0.138620089990573,0.0607229507625457,0.0452636712621847,-0.00655255747989093,204,979,1634,969,9996,"conjunctive",0.8,6,1,0,0,0,1,0,0.045,"conjunctive",1,0.25,1
"5367",9,0.130178582145143,0.0528849153963688,0.0389273250257191,-0.00591451296572738,174,969,1653,1044,9997,"conjunctive",0.8,10,1,0,0,0,1,0,0.045,"conjunctive",1,0.25,1
"5368",9,0.100554963132794,0.0420577901053965,0.0320147580304928,-0.00465931890025745,194,1016,1633,979,9998,"conjunctive",0.8,1,1,0,0,0,1,0,0.045,"conjunctive",1,0.25,1
"5369",9,0.0970426095537338,0.0421966127861954,0.033086512740724,-0.00481084219694877,208,1010,1545,1037,9998,"conjunctive",0.8,2,1,0,0,0,1,0,0.045,"conjunctive",1,0.25,1
"5370",9,0.0687851074978987,0.0298689254465946,0.0226948817099161,-0.00334829591305242,207,1008,1626,1008,9999,"conjunctive",0.8,7,1,0,0,0,1,0,0.045,"conjunctive",1,0.25,1
"5371",10,-0.0471489655763398,0.304897156288655,0.235038451556943,-0.0337635009000427,1789,989,1559,1005,9899,"conjunctive",0.8,8,1,1,0,0,1,0,0.005,"conjunctive",1,0.25,3
"5372",10,-0.0456706922710785,0.289539589416452,0.224934341277931,-0.0319540347393435,1818,1007,1565,981,9907,"conjunctive",0.8,9,1,1,0,0,1,0,0.005,"conjunctive",1,0.25,3
"5373",10,-0.052854180572481,0.334118416422259,0.251340880168068,-0.0384410966605324,1820,1011,1658,1053,9876,"conjunctive",0.8,6,1,1,0,0,1,0,0.005,"conjunctive",1,0.25,3
"5374",10,-0.0495954672703525,0.315511904208186,0.244840675658949,-0.035310211079524,1811,1005,1565,1008,9890,"conjunctive",0.8,7,1,1,0,0,1,0,0.005,"conjunctive",1,0.25,3
"5375",10,-0.0541143860438351,0.343922360469522,0.270353921130932,-0.0382087643337307,1796,1016,1547,984,9868,"conjunctive",0.8,3,1,1,0,0,1,0,0.005,"conjunctive",1,0.25,3
"5376",10,-0.0514944071717527,0.325000389129051,0.247854414934742,-0.0353031962977599,1843,1000,1604,960,9884,"conjunctive",0.8,5,1,1,0,0,1,0,0.005,"conjunctive",1,0.25,3
"5377",10,-0.0488888885702528,0.31826224724104,0.239503069843992,-0.0338144026615253,1796,973,1599,948,9892,"conjunctive",0.8,4,1,1,0,0,1,0,0.005,"conjunctive",1,0.25,3
"5378",10,-0.048345544184431,0.309085127085184,0.23670773724938,-0.0351266263186878,1777,1017,1618,1024,9893,"conjunctive",0.8,1,1,1,0,0,1,0,0.005,"conjunctive",1,0.25,3
"5379",10,-0.0497122236558092,0.328979512410185,0.248564011113871,-0.03694957396804,1727,986,1608,1034,9883,"conjunctive",0.8,10,1,1,0,0,1,0,0.005,"conjunctive",1,0.25,3
"5380",10,-0.0491769482908621,0.316916056128255,0.238895517070215,-0.0347032380997284,1786,997,1631,977,9890,"conjunctive",0.8,2,1,1,0,0,1,0,0.005,"conjunctive",1,0.25,3
"5381",11,0.404024210961075,-0.0177312099147998,0.127301630933466,-0.0184065236248277,181,946,1566,1012,9970,"conjunctive",0.8,3,1,0,1,0,1,0,0.045,"conjunctive",1,0.25,1
"5382",11,0.311013475078033,-0.0140619145511546,0.102854833212647,-0.0142916950245636,193,941,1525,969,9981,"conjunctive",0.8,9,1,0,1,0,1,0,0.045,"conjunctive",1,0.25,1
"5383",11,0.313363036725092,-0.0147389906449385,0.102230048229702,-0.0148390100511335,200,978,1609,990,9980,"conjunctive",0.8,8,1,0,1,0,1,0,0.045,"conjunctive",1,0.25,1
"5384",11,0.359233430826632,-0.0173665948258598,0.117996614174317,-0.0165516752379455,198,1037,1577,951,9974,"conjunctive",0.8,4,1,0,1,0,1,0,0.045,"conjunctive",1,0.25,1
"5385",11,0.352698786149613,-0.0174209201244498,0.12025039904712,-0.0174209201244498,213,1008,1577,1008,9973,"conjunctive",0.8,1,1,0,1,0,1,0,0.045,"conjunctive",1,0.25,1
"5386",11,0.317796463838597,-0.0149601054537042,0.0987962661081847,-0.0148964567339926,185,1052,1632,1044,9981,"conjunctive",0.8,6,1,0,1,0,1,0,0.045,"conjunctive",1,0.25,1
"5387",11,0.350563757218141,-0.0165125735197437,0.113612818786013,-0.0168179200206655,192,1018,1571,1052,9976,"conjunctive",0.8,2,1,0,1,0,1,0,0.045,"conjunctive",1,0.25,1
"5388",11,0.370061779820047,-0.0182645431855935,0.126251757120282,-0.0185579258928491,215,998,1588,1027,9970,"conjunctive",0.8,7,1,0,1,0,1,0,0.045,"conjunctive",1,0.25,1
"5389",11,0.423115673530322,-0.0190887985759793,0.134381933351116,-0.0199954408013009,187,965,1589,1049,9966,"conjunctive",0.8,5,1,0,1,0,1,0,0.045,"conjunctive",1,0.25,1
"5390",11,0.318263059688772,-0.0163586444574358,0.111926964993121,-0.0163404782745519,232,1001,1611,999,9976,"conjunctive",0.8,10,1,0,1,0,1,0,0.045,"conjunctive",1,0.25,1
"5391",12,-0.155558597389303,-0.114900211601593,0.788342454286264,-0.115664692499737,1692,1000,1605,1012,8938,"conjunctive",0.8,7,1,1,1,0,1,0,0.005,"conjunctive",1,0.25,3
"5392",12,-0.161384041218972,-0.1139483560778,0.786053698810416,-0.114460029902075,1801,987,1610,995,8940,"conjunctive",0.8,3,1,1,1,0,1,0,0.005,"conjunctive",1,0.25,3
"5393",12,-0.158541106098253,-0.11385808933147,0.795666752770871,-0.115815944548277,1766,996,1562,1027,8951,"conjunctive",0.8,4,1,1,1,0,1,0,0.005,"conjunctive",1,0.25,3
"5394",12,-0.161424509287982,-0.113061326876917,0.786949907744436,-0.113440177760796,1835,993,1577,999,8961,"conjunctive",0.8,9,1,1,1,0,1,0,0.005,"conjunctive",1,0.25,3
"5395",12,-0.163544211158159,-0.114773863978889,0.78069461748152,-0.117981335330187,1814,984,1653,1034,8923,"conjunctive",0.8,8,1,1,1,0,1,0,0.005,"conjunctive",1,0.25,3
"5396",12,-0.160716580972856,-0.116541989574938,0.792771933492264,-0.114689904217646,1778,1021,1597,992,8933,"conjunctive",0.8,10,1,1,1,0,1,0,0.005,"conjunctive",1,0.25,3
"5397",12,-0.164938526645401,-0.117295922690647,0.791045239003003,-0.11651097328196,1798,998,1655,986,8896,"conjunctive",0.8,1,1,1,1,0,1,0,0.005,"conjunctive",1,0.25,3
"5398",12,-0.162897411633883,-0.11872215538207,0.788755596457507,-0.116213551335325,1787,1036,1639,997,8913,"conjunctive",0.8,6,1,1,1,0,1,0,0.005,"conjunctive",1,0.25,3
"5399",12,-0.162613357142953,-0.11500532528532,0.78346533443771,-0.114690904360386,1849,1019,1596,1014,8956,"conjunctive",0.8,2,1,1,1,0,1,0,0.005,"conjunctive",1,0.25,3
"5400",12,-0.160861426658084,-0.115721229618088,0.799196279434986,-0.118958065067594,1740,983,1613,1033,8906,"conjunctive",0.8,5,1,1,1,0,1,0,0.005,"conjunctive",1,0.25,3
"5401",13,0.308743257838401,0.138082587045417,-0.00959329340832508,-0.0155449212721799,216,994,419,1030,9979,"conjunctive",0.8,8,1,0,0,1,1,0,0.18,"conjunctive",1,0.25,2
"5402",13,0.251910924263548,0.110269884400604,-0.00755433155579066,-0.0122125421626292,201,967,420,1028,9987,"conjunctive",0.8,6,1,0,0,1,1,0,0.18,"conjunctive",1,0.25,2
"5403",13,0.280008645053166,0.115191867275006,-0.00769274067712632,-0.013162321574633,188,1017,379,1034,9985,"conjunctive",0.8,2,1,0,0,1,1,0,0.18,"conjunctive",1,0.25,2
"5404",13,0.226129316545057,0.0943922666271391,-0.00653351608136907,-0.0101490705133842,192,1010,409,933,9990,"conjunctive",0.8,7,1,0,0,1,1,0,0.18,"conjunctive",1,0.25,2
"5405",13,0.277406740632987,0.119565418478293,-0.00846502499285705,-0.0131204792013309,204,1008,428,970,9984,"conjunctive",0.8,3,1,0,0,1,1,0,0.18,"conjunctive",1,0.25,2
"5406",13,0.356130651983616,0.150630647960708,-0.0111094467970699,-0.0174689307976619,209,1066,436,1013,9973,"conjunctive",0.8,5,1,0,0,1,1,0,0.18,"conjunctive",1,0.25,2
"5407",13,0.317530399391523,0.140711218628283,-0.00924269284266209,-0.0158943040093578,214,1002,373,1028,9978,"conjunctive",0.8,4,1,0,0,1,1,0,0.18,"conjunctive",1,0.25,2
"5408",13,0.235145956455822,0.108538663466403,-0.0073549947017104,-0.0121992968421485,230,995,399,1026,9987,"conjunctive",0.8,9,1,0,0,1,1,0,0.18,"conjunctive",1,0.25,2
"5409",13,0.287650682216742,0.123990929278081,-0.00794542628586598,-0.0133884485471888,190,944,379,1006,9984,"conjunctive",0.8,10,1,0,0,1,1,0,0.18,"conjunctive",1,0.25,2
"5410",13,0.260647759632026,0.108720766075973,-0.00757308724923538,-0.0117029764055635,188,992,422,952,9987,"conjunctive",0.8,1,1,0,0,1,1,0,0.18,"conjunctive",1,0.25,2
"5411",14,-0.126337728202776,0.826863027811644,-0.0571233321209682,-0.0908010350410373,1809,956,432,1024,9326,"conjunctive",0.8,3,1,1,0,1,1,0,0.02,"conjunctive",1,0.333333333333333,4
"5412",14,-0.129717884220161,0.830884914624182,-0.0565242211740427,-0.0939530183963802,1834,979,409,1054,9303,"conjunctive",0.8,8,1,1,0,1,1,0,0.02,"conjunctive",1,0.333333333333333,4
"5413",14,-0.131967002606197,0.836301428497652,-0.0579497106068294,-0.0947313589100272,1811,1012,409,1023,9270,"conjunctive",0.8,1,1,1,0,1,1,0,0.02,"conjunctive",1,0.333333333333333,4
"5414",14,-0.129935937898426,0.830359954667482,-0.055645562732126,-0.0925694515260472,1796,1006,386,1000,9284,"conjunctive",0.8,6,1,1,0,1,1,0,0.02,"conjunctive",1,0.333333333333333,4
"5415",14,-0.132012936879069,0.815260129925167,-0.0552960682213532,-0.0916366521731914,1911,999,398,1022,9313,"conjunctive",0.8,2,1,1,0,1,1,0,0.02,"conjunctive",1,0.333333333333333,4
"5416",14,-0.133390784838477,0.821440432243675,-0.0589743072891051,-0.0949254960415654,1832,1052,420,1020,9265,"conjunctive",0.8,7,1,1,0,1,1,0,0.02,"conjunctive",1,0.333333333333333,4
"5417",14,-0.131494479376084,0.832600705382587,-0.0578126542415776,-0.0924578661588042,1845,993,419,1006,9290,"conjunctive",0.8,9,1,1,0,1,1,0,0.02,"conjunctive",1,0.333333333333333,4
"5418",14,-0.129759533054336,0.827618558825926,-0.056242648673891,-0.0935946151384357,1792,1012,394,1020,9284,"conjunctive",0.8,5,1,1,0,1,1,0,0.02,"conjunctive",1,0.333333333333333,4
"5419",14,-0.128020051346921,0.835122574370967,-0.0593468198392846,-0.0911409327246646,1757,993,438,975,9286,"conjunctive",0.8,4,1,1,0,1,1,0,0.02,"conjunctive",1,0.333333333333333,4
"5420",14,-0.132653383827928,0.831968045276286,-0.054490102184558,-0.0951614315796157,1842,1012,367,1041,9277,"conjunctive",0.8,10,1,1,0,1,1,0,0.02,"conjunctive",1,0.333333333333333,4
"5421",15,0.868977042940586,-0.0384063502654309,-0.0242801855660409,-0.0393180816170454,178,973,413,1015,9865,"conjunctive",0.8,6,1,0,1,1,1,0,0.18,"conjunctive",1,0.25,2
"5422",15,0.897239309720872,-0.04442369620127,-0.0276430421733817,-0.0441782328480286,214,1008,416,998,9827,"conjunctive",0.8,3,1,0,1,1,1,0,0.18,"conjunctive",1,0.25,2
"5423",15,0.893283742628834,-0.041918499538255,-0.025311347349274,-0.0412725808748816,191,1016,396,988,9847,"conjunctive",0.8,7,1,0,1,1,1,0,0.18,"conjunctive",1,0.25,2
"5424",15,0.901322360840709,-0.0437900347881886,-0.0269937619984919,-0.0441271531718336,206,1009,409,1023,9832,"conjunctive",0.8,9,1,0,1,1,1,0,0.18,"conjunctive",1,0.25,2
"5425",15,0.897358394407398,-0.0427501259692661,-0.0255957751042636,-0.0413295993808167,193,1034,397,973,9844,"conjunctive",0.8,8,1,0,1,1,1,0,0.18,"conjunctive",1,0.25,2
"5426",15,0.870147814023388,-0.0434609991219015,-0.0275889621810597,-0.0433146791706402,222,990,424,984,9831,"conjunctive",0.8,10,1,0,1,1,1,0,0.18,"conjunctive",1,0.25,2
"5427",15,0.883798064678254,-0.0441336616558102,-0.0264604630329869,-0.0421757748169262,209,1046,403,964,9836,"conjunctive",0.8,1,1,0,1,1,1,0,0.18,"conjunctive",1,0.25,2
"5428",15,0.882626175049937,-0.0435777697887148,-0.0256779186492525,-0.0421776909936946,207,1034,385,975,9838,"conjunctive",0.8,2,1,0,1,1,1,0,0.18,"conjunctive",1,0.25,2
"5429",15,0.888204063655842,-0.0436934314229056,-0.0261217392988266,-0.0437175942165457,212,1005,384,1006,9832,"conjunctive",0.8,4,1,0,1,1,1,0,0.18,"conjunctive",1,0.25,2
"5430",15,0.892699881705899,-0.0419391841951154,-0.0249272164820679,-0.0414580279848915,190,1023,387,1002,9848,"conjunctive",0.8,5,1,0,1,1,1,0,0.18,"conjunctive",1,0.25,2
"5431",16,0.62732863039508,0.436998609100234,0.267738805003167,0.434766432906671,1826,978,391,969,6379,"conjunctive",0.8,1,1,1,1,1,1,1,0.02,"conjunctive",1,1,5
"5432",16,0.625225996542404,0.456367497132941,0.263565348612537,0.428315510326372,1847,1077,387,961,6331,"conjunctive",0.8,6,1,1,1,1,1,1,0.02,"conjunctive",1,1,5
"5433",16,0.615732517023576,0.445660300667568,0.270564602179923,0.443980258570543,1809,1037,409,1030,6319,"conjunctive",0.8,7,1,1,1,1,1,1,0.02,"conjunctive",1,1,5
"5434",16,0.624879118136817,0.434246659475227,0.27063060453448,0.444166689258712,1806,962,397,1002,6392,"conjunctive",0.8,3,1,1,1,1,1,1,0.02,"conjunctive",1,1,5
"5435",16,0.606036232798735,0.451964470015202,0.26660101154174,0.440109779875793,1745,1052,393,1003,6347,"conjunctive",0.8,2,1,1,1,1,1,1,0.02,"conjunctive",1,1,5
"5436",16,0.624952291504852,0.435489137827274,0.283088349707199,0.440407876397982,1825,978,438,998,6363,"conjunctive",0.8,4,1,1,1,1,1,1,0.02,"conjunctive",1,1,5
"5437",16,0.616974194097405,0.443318190690851,0.261223397359043,0.443553234862195,1858,1054,393,1055,6252,"conjunctive",0.8,9,1,1,1,1,1,1,0.02,"conjunctive",1,1,5
"5438",16,0.616902494320926,0.454107847148592,0.265804378072139,0.437308982413873,1786,1054,388,985,6364,"conjunctive",0.8,8,1,1,1,1,1,1,0.02,"conjunctive",1,1,5
"5439",16,0.632384544261998,0.44549613798897,0.27840444625698,0.4322349236996,1826,998,415,945,6416,"conjunctive",0.8,5,1,1,1,1,1,1,0.02,"conjunctive",1,1,5
"5440",16,0.616039886891987,0.447270401802802,0.282456564863641,0.433931707614397,1768,1017,432,963,6386,"conjunctive",0.8,10,1,1,1,1,1,1,0.02,"conjunctive",1,1,5
"5441",1,0.0915111176078838,0.030686582575149,0.225049746933428,0.298423115728392,150,706,1204,751,9908,"disjunctive",0.85,1,1,0,0,0,0,0,0.045,"disjunctive",1,0.25,1
"5442",1,0.0628278482740329,0.0289714677178388,0.250138604258768,0.325475613869364,165,758,1213,762,9893,"disjunctive",0.85,6,1,0,0,0,0,0,0.045,"disjunctive",1,0.25,1
"5443",1,0.0340499903964147,0.00309667058427642,0.232062301836431,0.301919916939972,150,754,1219,762,9917,"disjunctive",0.85,3,1,0,0,0,0,0,0.045,"disjunctive",1,0.25,1
"5444",1,0.106314600411047,0.0288082300147699,0.228807397471029,0.301303434094019,161,765,1185,728,9911,"disjunctive",0.85,2,1,0,0,0,0,0,0.045,"disjunctive",1,0.25,1
"5445",1,0.0748455526136771,0.0269887371593982,0.253986284594125,0.315506086145024,135,772,1159,772,9899,"disjunctive",0.85,7,1,0,0,0,0,0,0.045,"disjunctive",1,0.25,1
"5446",1,0.0796228031397119,0.0551215068672531,0.245425844772857,0.292461839291742,158,755,1154,770,9907,"disjunctive",0.85,9,1,0,0,0,0,0,0.045,"disjunctive",1,0.25,1
"5447",1,0.0855779267846524,0.0559821716723405,0.265070557729918,0.324308914993656,158,754,1198,776,9888,"disjunctive",0.85,8,1,0,0,0,0,0,0.045,"disjunctive",1,0.25,1
"5448",1,0.0743587096840275,0.0262697190875709,0.240536785155235,0.313324197174099,145,762,1167,730,9905,"disjunctive",0.85,4,1,0,0,0,0,0,0.045,"disjunctive",1,0.25,1
"5449",1,0.0785269303919146,0.0409044827503672,0.25031689960744,0.317637961764753,158,714,1140,712,9905,"disjunctive",0.85,5,1,0,0,0,0,0,0.045,"disjunctive",1,0.25,1
"5450",1,0.13814531359025,0.0578693391585533,0.203649960370626,0.265061074207789,163,766,1165,736,9919,"disjunctive",0.85,10,1,0,0,0,0,0,0.045,"disjunctive",1,0.25,1
"5451",2,-0.0953264337895571,0.862065855028288,0.0722898953984189,0.117978217931993,1348,711,1208,732,9329,"disjunctive",0.85,6,1,1,0,0,0,0,0.005,"disjunctive",1,0.5,4
"5452",2,-0.105938096371324,0.868833453034009,0.0452214038419954,0.10835690460638,1364,794,1216,757,9244,"disjunctive",0.85,7,1,1,0,0,0,0,0.005,"disjunctive",1,0.5,4
"5453",2,-0.0982020783601838,0.867786800513596,0.0766252979201181,0.113584545302782,1361,753,1243,767,9267,"disjunctive",0.85,9,1,1,0,0,0,0,0.005,"disjunctive",1,0.5,4
"5454",2,-0.093204669947765,0.861042686268876,0.0956497215730719,0.102069908558255,1369,738,1188,764,9289,"disjunctive",0.85,10,1,1,0,0,0,0,0.005,"disjunctive",1,0.5,4
"5455",2,-0.0974000189940776,0.857425474068597,0.0939012817813349,0.1105108812994,1356,741,1235,766,9273,"disjunctive",0.85,1,1,1,0,0,0,0,0.005,"disjunctive",1,0.5,4
"5456",2,-0.0971277864856237,0.871447441511736,0.0935603402331752,0.124266059123164,1334,727,1144,741,9276,"disjunctive",0.85,3,1,1,0,0,0,0,0.005,"disjunctive",1,0.5,4
"5457",2,-0.103821467184827,0.875495229797406,0.0888707272525312,0.109335376263762,1376,724,1203,729,9288,"disjunctive",0.85,2,1,1,0,0,0,0,0.005,"disjunctive",1,0.5,4
"5458",2,-0.09913952963699,0.867049931236517,0.0767280647516115,0.0877595198127016,1352,794,1126,791,9239,"disjunctive",0.85,4,1,1,0,0,0,0,0.005,"disjunctive",1,0.5,4
"5459",2,-0.0967367972498637,0.862124611920102,0.0824964450489525,0.0992275289888999,1409,691,1190,753,9321,"disjunctive",0.85,8,1,1,0,0,0,0,0.005,"disjunctive",1,0.5,4
"5460",2,-0.0986173147613547,0.862887470657393,0.0891608165354911,0.113053025248234,1366,767,1251,772,9253,"disjunctive",0.85,5,1,1,0,0,0,0,0.005,"disjunctive",1,0.5,4
"5461",3,0.754601690056221,-0.029853931009648,0.16761755599426,0.209921029682414,162,768,1144,801,9746,"disjunctive",0.85,1,1,0,1,0,0,0,0.045,"disjunctive",1,0.25,1
"5462",3,0.764263418079718,-0.0215161603456414,0.144825739031593,0.17245091501198,141,689,1176,769,9803,"disjunctive",0.85,7,1,0,1,0,0,0,0.045,"disjunctive",1,0.25,1
"5463",3,0.746613755993559,-0.0307377345945944,0.153140152413895,0.225505034797407,146,749,1248,677,9772,"disjunctive",0.85,6,1,0,1,0,0,0,0.045,"disjunctive",1,0.25,1
"5464",3,0.731326208575546,-0.0263971784324843,0.176787827765915,0.205855058028637,162,712,1191,784,9754,"disjunctive",0.85,2,1,0,1,0,0,0,0.045,"disjunctive",1,0.25,1
"5465",3,0.760744697585397,-0.0273020641852874,0.154440766483518,0.186781027482571,156,740,1197,771,9776,"disjunctive",0.85,4,1,0,1,0,0,0,0.045,"disjunctive",1,0.25,1
"5466",3,0.752466366834333,-0.0250613568520929,0.174305823835583,0.207009821586305,164,729,1233,781,9751,"disjunctive",0.85,9,1,0,1,0,0,0,0.045,"disjunctive",1,0.25,1
"5467",3,0.732260344084873,-0.0359888999618419,0.148881555799024,0.203169876270022,141,769,1133,688,9799,"disjunctive",0.85,5,1,0,1,0,0,0,0.045,"disjunctive",1,0.25,1
"5468",3,0.77581710691107,-0.0222506590430435,0.144370407748721,0.176804261054331,155,766,1170,748,9783,"disjunctive",0.85,10,1,0,1,0,0,0,0.045,"disjunctive",1,0.25,1
"5469",3,0.784846675708641,-0.0312449546189087,0.156487022228656,0.197357853488426,156,740,1215,731,9765,"disjunctive",0.85,3,1,0,1,0,0,0,0.045,"disjunctive",1,0.25,1
"5470",3,0.776547858435164,-0.0327843465751267,0.143292093517072,0.194121173142392,147,765,1234,717,9781,"disjunctive",0.85,8,1,0,1,0,0,0,0.045,"disjunctive",1,0.25,1
"5471",4,0.796971727191706,0.552972421077549,-0.0173850563849101,-0.00958789059288397,1357,708,1186,754,8050,"disjunctive",0.85,10,1,1,1,0,0,1,0.005,"disjunctive",1,0.5,5
"5472",4,0.778601204504056,0.568981214964558,-0.0176018177274601,-0.0300811240926743,1352,768,1219,742,7998,"disjunctive",0.85,1,1,1,1,0,0,1,0.005,"disjunctive",1,0.5,5
"5473",4,0.779341959513089,0.576389010607827,-0.00971418616852807,-0.0198732170013807,1302,751,1189,818,8062,"disjunctive",0.85,2,1,1,1,0,0,1,0.005,"disjunctive",1,0.5,5
"5474",4,0.772522080378912,0.5823922261451,-0.0140446402311132,-0.0146831402971753,1374,819,1206,769,7948,"disjunctive",0.85,7,1,1,1,0,0,1,0.005,"disjunctive",1,0.5,5
"5475",4,0.787416872279927,0.564612857886801,-0.0236806625436707,-0.00573085173366785,1341,743,1227,754,8037,"disjunctive",0.85,6,1,1,1,0,0,1,0.005,"disjunctive",1,0.5,5
"5476",4,0.78413879763915,0.577784134065464,-0.0177709710130875,-0.0329592267274293,1282,737,1176,732,8091,"disjunctive",0.85,8,1,1,1,0,0,1,0.005,"disjunctive",1,0.5,5
"5477",4,0.771811453730345,0.580279195258652,-0.0114806907637523,-0.0299699713800057,1303,773,1252,721,8018,"disjunctive",0.85,4,1,1,1,0,0,1,0.005,"disjunctive",1,0.5,5
"5478",4,0.779343545214447,0.574848102454202,-0.0271556174142687,-0.0179131382089797,1302,747,1200,743,8068,"disjunctive",0.85,9,1,1,1,0,0,1,0.005,"disjunctive",1,0.5,5
"5479",4,0.792412954395457,0.568652401382739,-0.0234084629114669,0.00269038204371155,1323,739,1173,763,8058,"disjunctive",0.85,5,1,1,1,0,0,1,0.005,"disjunctive",1,0.5,5
"5480",4,0.789204581722335,0.560912467726365,-0.00498450270717097,-0.0140119655018732,1355,735,1168,756,8019,"disjunctive",0.85,3,1,1,1,0,0,1,0.005,"disjunctive",1,0.5,5
"5481",5,0.0248668882669069,0.00142693630235299,-0.0494752223695914,0.976650585121768,146,737,289,769,9240,"disjunctive",0.85,6,1,0,0,1,0,0,0.18,"disjunctive",1,0.5,2
"5482",5,0.0325786240080117,0.0121553636340934,-0.0528719353980005,0.974810425014744,132,726,326,780,9234,"disjunctive",0.85,9,1,0,0,1,0,0,0.18,"disjunctive",1,0.5,2
"5483",5,0.0444811767314024,0.0242358220044815,-0.0511474618728329,0.982021398666518,130,762,313,754,9251,"disjunctive",0.85,5,1,0,0,1,0,0,0.18,"disjunctive",1,0.5,2
"5484",5,0.0178692625493305,0.0232891310286215,-0.0482484856224285,0.977252168949885,170,749,276,764,9242,"disjunctive",0.85,10,1,0,0,1,0,0,0.18,"disjunctive",1,0.5,2
"5485",5,-0.00211420150017456,0.000360320155996306,-0.0506237411877619,0.983097692416165,127,775,303,774,9242,"disjunctive",0.85,1,1,0,0,1,0,0,0.18,"disjunctive",1,0.5,2
"5486",5,0.0215848590122527,0.00453483331733639,-0.0484331752976839,0.97791791194879,158,716,280,764,9247,"disjunctive",0.85,3,1,0,0,1,0,0,0.18,"disjunctive",1,0.5,2
"5487",5,0.0312087841765218,0.0164345754200432,-0.0474586296487005,0.973071979818186,175,726,294,770,9246,"disjunctive",0.85,2,1,0,0,1,0,0,0.18,"disjunctive",1,0.5,2
"5488",5,0.0327203785812913,0.0274369397590772,-0.0484204546639357,0.981602791635766,141,734,276,767,9237,"disjunctive",0.85,7,1,0,0,1,0,0,0.18,"disjunctive",1,0.5,2
"5489",5,0.0486092118289532,0.016339908562708,-0.047951883303054,0.974135803260957,149,759,287,735,9278,"disjunctive",0.85,8,1,0,0,1,0,0,0.18,"disjunctive",1,0.5,2
"5490",5,0.0176948695790815,0.00726642404521221,-0.0451705404410297,0.979430924594057,118,699,295,712,9309,"disjunctive",0.85,4,1,0,0,1,0,0,0.18,"disjunctive",1,0.5,2
"5491",6,-0.0726906391358652,0.624154320668347,-0.026941090420242,0.698190851342516,1336,748,301,729,8686,"disjunctive",0.85,1,1,1,0,1,0,0,0.02,"disjunctive",1,1,6
"5492",6,-0.0630670520077997,0.633463213860426,-0.027815929400692,0.700633904532483,1309,762,285,738,8678,"disjunctive",0.85,6,1,1,0,1,0,0,0.02,"disjunctive",1,1,6
"5493",6,-0.0542542134248132,0.640188217148629,-0.024914949720961,0.682152998904058,1357,762,280,731,8682,"disjunctive",0.85,4,1,1,0,1,0,0,0.02,"disjunctive",1,1,6
"5494",6,-0.0686980682518425,0.618451496523815,-0.0391129186230474,0.712343369583371,1308,746,304,782,8654,"disjunctive",0.85,9,1,1,0,1,0,0,0.02,"disjunctive",1,1,6
"5495",6,-0.0744266278157987,0.610110131516716,-0.0323111816188711,0.711687880533231,1334,711,286,746,8703,"disjunctive",0.85,5,1,1,0,1,0,0,0.02,"disjunctive",1,1,6
"5496",6,-0.0776315603114833,0.622159385349365,-0.0441690563811766,0.701882646983682,1331,749,317,756,8665,"disjunctive",0.85,10,1,1,0,1,0,0,0.02,"disjunctive",1,1,6
"5497",6,-0.0496152887667268,0.639693225100477,-0.0311157596979745,0.693492367414178,1348,773,295,721,8685,"disjunctive",0.85,7,1,1,0,1,0,0,0.02,"disjunctive",1,1,6
"5498",6,-0.0715650536742373,0.613008851492187,-0.0272395864625252,0.714020112639827,1366,734,290,758,8672,"disjunctive",0.85,3,1,1,0,1,0,0,0.02,"disjunctive",1,1,6
"5499",6,-0.0565936232445267,0.623292724350265,-0.0299949073528368,0.700174982849881,1383,763,294,772,8624,"disjunctive",0.85,2,1,1,0,1,0,0,0.02,"disjunctive",1,1,6
"5500",6,-0.0452986296261216,0.614170960863408,-0.0473818828922019,0.712441636045308,1360,766,289,810,8596,"disjunctive",0.85,8,1,1,0,1,0,0,0.02,"disjunctive",1,1,6
"5501",7,0.360381125345849,-0.0171201162175161,-0.04649847620819,0.90560929615848,151,781,305,755,9130,"disjunctive",0.85,9,1,0,1,1,0,0,0.18,"disjunctive",1,0.5,2
"5502",7,0.379851000524379,-0.0228777499797432,-0.0450691367274388,0.897306393975535,152,767,285,719,9168,"disjunctive",0.85,1,1,0,1,1,0,0,0.18,"disjunctive",1,0.5,2
"5503",7,0.377501332958281,-0.00130910031314174,-0.0457925304491641,0.887382924573647,179,791,312,774,9115,"disjunctive",0.85,10,1,0,1,1,0,0,0.18,"disjunctive",1,0.5,2
"5504",7,0.380443849677543,-0.0258362811726523,-0.0514045672366003,0.898078813945256,146,736,340,762,9146,"disjunctive",0.85,7,1,0,1,1,0,0,0.18,"disjunctive",1,0.5,2
"5505",7,0.367119236998888,-0.0184818700708235,-0.0468132417840084,0.904785230219172,164,763,291,749,9138,"disjunctive",0.85,6,1,0,1,1,0,0,0.18,"disjunctive",1,0.5,2
"5506",7,0.380638203954144,-0.019139810435077,-0.039032467689112,0.902249951093359,154,757,292,765,9124,"disjunctive",0.85,8,1,0,1,1,0,0,0.18,"disjunctive",1,0.5,2
