filename,subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,duration_s,duration,duration_m,rowNo,type,stim1,stim2,stim3,stim4,stimFormat,ITI,ISI,presTime,stimPos,responseType,responseOptions,head,trialText,trialTextPos,subjectGroup,random,tag,stimPos_actual,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,responseCode
522931_231108_174951_M096147.csv,6,Chrome,118.0.0.0,1470,956,MacOS,en-GB,2023-11-08_17:45:28,2023-11-08_17:45:28,2023-10-31_10:09:10,M096147,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M096147&batch_id=TYTHDF-02,267.591,262643,4.3773,76,form,,,,,,,,,,comment,,Do you have any comments or feedback regarding the experiment?,,,6,,,,800,,,,,,262643,NA,4948,NA
522931_231108_175423_M628682.csv,4,Chrome,109.0.0.0,1366,768,Windows,en-GB,2023-11-08_17:44:40,2023-11-08_17:44:40,2023-10-31_10:09:10,M628682,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M628682&batch_id=TYTHDF-02,615.525,584516,9.7419,40,test,AKL,B start,AKL,BNS end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,4,4,t010000,0 -300;0 0;0 -300;0 0,803,48,16.73,6005,358,16.78,164577,He is lazy and so he has chosen the path which is the quickest and easiest to get to the pizza truck,44928,
522931_231108_175423_M628682.csv,4,Chrome,109.0.0.0,1366,768,Windows,en-GB,2023-11-08_17:44:40,2023-11-08_17:44:40,2023-10-31_10:09:10,M628682,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M628682&batch_id=TYTHDF-02,615.525,584516,9.7419,37,test,ADS,A start,ADS,APS end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,4,4,t001110,0 -300;0 0;0 -300;0 0,803,48,16.73,5992,357,16.79,207280,"He didn't know which direction to go in and could probably see the hotdog stand from where he was, so chose that path",35920,
522931_231108_175423_M628682.csv,4,Chrome,109.0.0.0,1366,768,Windows,en-GB,2023-11-08_17:44:40,2023-11-08_17:44:40,2023-10-31_10:09:10,M628682,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M628682&batch_id=TYTHDF-02,615.525,584516,9.7419,38,test,ADL,B start,ADL,BNL end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,4,4,t000001,0 -300;0 0;0 -300;0 0,803,48,16.73,6005,359,16.73,253766,"Whilst he is lazy, he wanted to explore the area to get to know it a bit better and held out for pizza",39671,
522931_231108_175423_M628682.csv,4,Chrome,109.0.0.0,1366,768,Windows,en-GB,2023-11-08_17:44:40,2023-11-08_17:44:40,2023-10-31_10:09:10,M628682,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M628682&batch_id=TYTHDF-02,615.525,584516,9.7419,34,test,FDL,B start,FDL,BPL end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,4,4,t100011,0 -300;0 0;0 -300;0 0,803,48,16.73,6004,359,16.73,309891,"He didnt know a quicker or faster route to get to the hotdog stand, he must have seen the pizza stand and thought there would be a simular seller with hotdogs close by so kept going",49308,
522931_231108_175423_M628682.csv,4,Chrome,109.0.0.0,1366,768,Windows,en-GB,2023-11-08_17:44:40,2023-11-08_17:44:40,2023-10-31_10:09:10,M628682,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M628682&batch_id=TYTHDF-02,615.525,584516,9.7419,35,test,FKS,A start,FKS,ANL end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,4,4,t111101,0 -300;0 0;0 -300;0 0,803,48,16.73,5999,359,16.71,405783,"He has taken a longer route than normal due to being sporty, and has decided along the way that he doesnt want hotdogs today and therefore continues on to get pizza, whilst getting more exercise",89088,
522931_231108_175423_M628682.csv,4,Chrome,109.0.0.0,1366,768,Windows,en-GB,2023-11-08_17:44:40,2023-11-08_17:44:40,2023-10-31_10:09:10,M628682,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M628682&batch_id=TYTHDF-02,615.525,584516,9.7419,36,test,FKL,B start,FKL,BPS end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,4,4,t110010,0 -300;0 0;0 -300;0 0,803,48,16.73,6007,359,16.73,446397,"He is lazy, knows the area well and so has chosen the quickest path to his favourite food-hotdogs",33801,
522931_231108_175423_M628682.csv,4,Chrome,109.0.0.0,1366,768,Windows,en-GB,2023-11-08_17:44:40,2023-11-08_17:44:40,2023-10-31_10:09:10,M628682,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M628682&batch_id=TYTHDF-02,615.525,584516,9.7419,33,test,FDS,A start,FDS,ANS end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,4,4,t101100,0 -300;0 0;0 -300;0 0,803,48,16.74,6006,359,16.73,491348,"He couldnt see the hotdogs from he was and as he doesnt know the area well, he went in the wrong direction and settled for pizza",38135,
522931_231108_175423_M628682.csv,4,Chrome,109.0.0.0,1366,768,Windows,en-GB,2023-11-08_17:44:40,2023-11-08_17:44:40,2023-10-31_10:09:10,M628682,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M628682&batch_id=TYTHDF-02,615.525,584516,9.7419,39,test,AKS,A start,AKS,APL end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,4,4,t011111,0 -300;0 0;0 -300;0 0,803,48,16.74,6003,359,16.72,544657,"Being sporty, he has chosen to take the longest route, as he knows the area well, and has gotten extra exercise, ending with his favourite food",46499,
522931_231108_175423_M628682.csv,4,Chrome,109.0.0.0,1366,768,Windows,en-GB,2023-11-08_17:44:40,2023-11-08_17:44:40,2023-10-31_10:09:10,M628682,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M628682&batch_id=TYTHDF-02,615.525,584516,9.7419,74,form,,,,,,,,,,dropdown,Male;Female;Prefer not say,To which gender do you most identify?,,,4,,,,803,,,,,,584516,Female,31009,2
522931_231108_175423_M628682.csv,4,Chrome,109.0.0.0,1366,768,Windows,en-GB,2023-11-08_17:44:40,2023-11-08_17:44:40,2023-10-31_10:09:10,M628682,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M628682&batch_id=TYTHDF-02,615.525,584516,9.7419,75,form,,,,,,,,,,box,,Please state your age in the text box below.,,,4,,,,803,,,,,,584516,40,31009,NA
522931_231108_175423_M628682.csv,4,Chrome,109.0.0.0,1366,768,Windows,en-GB,2023-11-08_17:44:40,2023-11-08_17:44:40,2023-10-31_10:09:10,M628682,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M628682&batch_id=TYTHDF-02,615.525,584516,9.7419,76,form,,,,,,,,,,comment,,Do you have any comments or feedback regarding the experiment?,,,4,,,,803,,,,,,584516,I had to zoom out so that the entire screen could be viewed but the experiment was enjoyable,31009,NA
522931_231108_175625_M252404.csv,1,Chrome,119.0.0.0,1920,1080,Windows,en-GB,2023-11-08_17:46:16,2023-11-08_17:46:16,2023-10-31_10:09:10,M252404,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M252404&batch_id=TYTHDF-02,613.817,609110,10.1518,12,test,FKL,A start,FKL,ANL end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,1,1,t110101,0 -300;0 0;0 -300;0 0,800,60,13.34,6002,450,13.34,173692,Parker knew that the hot dog stand was nearby but decided to see what was around the corner.,45563,
522931_231108_175625_M252404.csv,1,Chrome,119.0.0.0,1920,1080,Windows,en-GB,2023-11-08_17:46:16,2023-11-08_17:46:16,2023-10-31_10:09:10,M252404,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M252404&batch_id=TYTHDF-02,613.817,609110,10.1518,14,test,ADL,A start,ADL,ANS end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,1,1,t000100,0 -300;0 0;0 -300;0 0,800,60,13.34,6002,450,13.34,269751,Adrian took the quickest route purely by chance as he didn't know the area well.,89259,
522931_231108_175625_M252404.csv,1,Chrome,119.0.0.0,1920,1080,Windows,en-GB,2023-11-08_17:46:16,2023-11-08_17:46:16,2023-10-31_10:09:10,M252404,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M252404&batch_id=TYTHDF-02,613.817,609110,10.1518,10,test,FDL,A start,FDL,APS end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,1,1,t100110,0 -300;0 0;0 -300;0 0,800,60,13.34,6002,450,13.34,309331,Harper found the hot dog stand quickly as it was very close by despite the fact that they did not know the area well.,32778,
522931_231108_175625_M252404.csv,1,Chrome,119.0.0.0,1920,1080,Windows,en-GB,2023-11-08_17:46:16,2023-11-08_17:46:16,2023-10-31_10:09:10,M252404,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M252404&batch_id=TYTHDF-02,613.817,609110,10.1518,11,test,FKS,B start,FKS,BNS end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,1,1,t111000,0 -300;0 0;0 -300;0 0,800,60,13.34,6002,450,13.34,362555,Taylor knew the hot dog stand was nearby and they could reach it quickly by running.,46428,
522931_231108_175625_M252404.csv,1,Chrome,119.0.0.0,1920,1080,Windows,en-GB,2023-11-08_17:46:16,2023-11-08_17:46:16,2023-10-31_10:09:10,M252404,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M252404&batch_id=TYTHDF-02,613.817,609110,10.1518,9,test,FDS,A start,FDS,APL end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,1,1,t101111,0 -300;0 0;0 -300;0 0,800,60,13.34,6002,450,13.34,444537,Jesse preferred to take a longer route to the food stand because they are sporty.,75178,
522931_231108_175625_M252404.csv,1,Chrome,119.0.0.0,1920,1080,Windows,en-GB,2023-11-08_17:46:16,2023-11-08_17:46:16,2023-10-31_10:09:10,M252404,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M252404&batch_id=TYTHDF-02,613.817,609110,10.1518,13,test,ADS,B start,ADS,BNL end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,1,1,t001001,0 -300;0 0;0 -300;0 0,800,60,13.34,6002,450,13.34,488144,Brooklyn guessed that the pizza stand could be reached around the block so he decided to run to reach it as he is sporty.,36810,
522931_231108_175625_M252404.csv,1,Chrome,119.0.0.0,1920,1080,Windows,en-GB,2023-11-08_17:46:16,2023-11-08_17:46:16,2023-10-31_10:09:10,M252404,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M252404&batch_id=TYTHDF-02,613.817,609110,10.1518,15,test,AKS,B start,AKS,BPS end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,1,1,t011010,0 -300;0 0;0 -300;0 0,800,60,13.34,6002,450,13.34,537169,Drew knows the area well and took the quickest route he knows to the hot dog stand from his original location.,42220,
522931_231108_175625_M252404.csv,1,Chrome,119.0.0.0,1920,1080,Windows,en-GB,2023-11-08_17:46:16,2023-11-08_17:46:16,2023-10-31_10:09:10,M252404,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M252404&batch_id=TYTHDF-02,613.817,609110,10.1518,16,test,AKL,B start,AKL,BPL end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,1,1,t010011,0 -300;0 0;0 -300;0 0,800,60,13.34,6002,450,13.34,598376,The road was blocked so Charlie took the second route he knows to the hot dog stand.,54410,
522931_231108_175625_M252404.csv,1,Chrome,119.0.0.0,1920,1080,Windows,en-GB,2023-11-08_17:46:16,2023-11-08_17:46:16,2023-10-31_10:09:10,M252404,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M252404&batch_id=TYTHDF-02,613.817,609110,10.1518,74,form,,,,,,,,,,dropdown,Male;Female;Prefer not say,To which gender do you most identify?,,,1,,,,800,,,,,,609110,Male,4707,1
522931_231108_175625_M252404.csv,1,Chrome,119.0.0.0,1920,1080,Windows,en-GB,2023-11-08_17:46:16,2023-11-08_17:46:16,2023-10-31_10:09:10,M252404,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M252404&batch_id=TYTHDF-02,613.817,609110,10.1518,75,form,,,,,,,,,,box,,Please state your age in the text box below.,,,1,,,,800,,,,,,609110,33,4707,NA
522931_231108_175625_M252404.csv,1,Chrome,119.0.0.0,1920,1080,Windows,en-GB,2023-11-08_17:46:16,2023-11-08_17:46:16,2023-10-31_10:09:10,M252404,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M252404&batch_id=TYTHDF-02,613.817,609110,10.1518,76,form,,,,,,,,,,comment,,Do you have any comments or feedback regarding the experiment?,,,1,,,,800,,,,,,609110,NA,4707,NA
522931_231108_175744_M851793.csv,3,Microsoft Edge,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_17:49:21,2023-11-08_17:49:21,2023-10-31_10:09:10,M851793,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M851793&batch_id=TYTHDF-02,515.192,502830,8.3805,25,test,FDS,A start,FDS,ANL end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,3,3,t101101,0 -300;0 0;0 -300;0 0,801,48,16.69,6006,360,16.68,210532,They took the long route to the pizza stand because they are sporty and wanted to take the longer route.,65196,
522931_231108_175744_M851793.csv,3,Microsoft Edge,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_17:49:21,2023-11-08_17:49:21,2023-10-31_10:09:10,M851793,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M851793&batch_id=TYTHDF-02,515.192,502830,8.3805,28,test,FKL,B start,FKL,BPL end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,3,3,t110011,0 -300;0 0;0 -300;0 0,802,48,16.7,6006,360,16.68,302892,Parker took the longer route because they know the area well. The shorter route may have obstacles they know of.,85558,
522931_231108_175744_M851793.csv,3,Microsoft Edge,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_17:49:21,2023-11-08_17:49:21,2023-10-31_10:09:10,M851793,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M851793&batch_id=TYTHDF-02,515.192,502830,8.3805,27,test,FKS,A start,FKS,APS end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,3,3,t111110,0 -300;0 0;0 -300;0 0,801,48,16.69,6007,360,16.69,341662,They know the area well.,31972,
522931_231108_175744_M851793.csv,3,Microsoft Edge,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_17:49:21,2023-11-08_17:49:21,2023-10-31_10:09:10,M851793,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M851793&batch_id=TYTHDF-02,515.192,502830,8.3805,26,test,FDL,A start,FDL,ANS end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,3,3,t100100,0 -300;0 0;0 -300;0 0,801,48,16.69,6006,360,16.68,367940,They don't know the area well.,19475,
522931_231108_175744_M851793.csv,3,Microsoft Edge,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_17:49:21,2023-11-08_17:49:21,2023-10-31_10:09:10,M851793,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M851793&batch_id=TYTHDF-02,515.192,502830,8.3805,29,test,ADS,A start,ADS,APL end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,3,3,t001111,0 -300;0 0;0 -300;0 0,801,48,16.69,6006,360,16.68,391577,They are sporty.,16833,
522931_231108_175744_M851793.csv,3,Microsoft Edge,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_17:49:21,2023-11-08_17:49:21,2023-10-31_10:09:10,M851793,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M851793&batch_id=TYTHDF-02,515.192,502830,8.3805,30,test,ADL,B start,ADL,BPS end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,3,3,t000010,0 -300;0 0;0 -300;0 0,801,48,16.69,6006,360,16.68,414164,They are lazy.,15777,
522931_231108_175744_M851793.csv,3,Microsoft Edge,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_17:49:21,2023-11-08_17:49:21,2023-10-31_10:09:10,M851793,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M851793&batch_id=TYTHDF-02,515.192,502830,8.3805,31,test,AKS,B start,AKS,BNS end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,3,3,t011000,0 -300;0 0;0 -300;0 0,801,48,16.69,6007,360,16.69,436511,They know the area well.,15549,
522931_231108_175744_M851793.csv,3,Microsoft Edge,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_17:49:21,2023-11-08_17:49:21,2023-10-31_10:09:10,M851793,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M851793&batch_id=TYTHDF-02,515.192,502830,8.3805,32,test,AKL,B start,AKL,BNL end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,3,3,t010001,0 -300;0 0;0 -300;0 0,801,48,16.69,6006,359,16.73,474980,They know the area well.,31661,
522931_231108_175744_M851793.csv,3,Microsoft Edge,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_17:49:21,2023-11-08_17:49:21,2023-10-31_10:09:10,M851793,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M851793&batch_id=TYTHDF-02,515.192,502830,8.3805,74,form,,,,,,,,,,dropdown,Male;Female;Prefer not say,To which gender do you most identify?,,,3,,,,801,,,,,,502830,Male,12362,1
522931_231108_175744_M851793.csv,3,Microsoft Edge,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_17:49:21,2023-11-08_17:49:21,2023-10-31_10:09:10,M851793,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M851793&batch_id=TYTHDF-02,515.192,502830,8.3805,75,form,,,,,,,,,,box,,Please state your age in the text box below.,,,3,,,,801,,,,,,502830,30,12362,NA
522931_231108_175744_M851793.csv,3,Microsoft Edge,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_17:49:21,2023-11-08_17:49:21,2023-10-31_10:09:10,M851793,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M851793&batch_id=TYTHDF-02,515.192,502830,8.3805,76,form,,,,,,,,,,comment,,Do you have any comments or feedback regarding the experiment?,,,3,,,,801,,,,,,502830,NA,12362,NA
522931_231108_181845_M404490.csv,8,Chrome,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_18:12:42,2023-11-08_18:12:42,2023-10-31_10:09:10,M404490,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M404490&batch_id=TYTHDF-02,372.928,366748,6.1124,68,test,FKL,A start,FKL,APS end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,8,8,t110110,0 -300;0 0;0 -300;0 0,800,48,16.67,5999,359,16.71,147561,they like hot dogs,15275,
522931_231108_181845_M404490.csv,8,Chrome,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_18:12:42,2023-11-08_18:12:42,2023-10-31_10:09:10,M404490,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M404490&batch_id=TYTHDF-02,372.928,366748,6.1124,65,test,FDS,B start,FDS,BNS end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,8,8,t101000,0 -300;0 0;0 -300;0 0,800,48,16.66,5999,355,16.9,188277,they were hungry and grabbed what was nearest,33918,
522931_231108_181845_M404490.csv,8,Chrome,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_18:12:42,2023-11-08_18:12:42,2023-10-31_10:09:10,M404490,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M404490&batch_id=TYTHDF-02,372.928,366748,6.1124,70,test,ADL,A start,ADL,ANL end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,8,8,t000101,0 -300;0 0;0 -300;0 0,800,47,17.02,5999,360,16.66,214831,they dont like hotdogs so had to keep walking,19752,
522931_231108_181845_M404490.csv,8,Chrome,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_18:12:42,2023-11-08_18:12:42,2023-10-31_10:09:10,M404490,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M404490&batch_id=TYTHDF-02,372.928,366748,6.1124,71,test,AKS,B start,AKS,BPL end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,8,8,t011011,0 -300;0 0;0 -300;0 0,800,48,16.66,5999,360,16.66,232795,they are sporty so wanted a long walk,11163,
522931_231108_181845_M404490.csv,8,Chrome,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_18:12:42,2023-11-08_18:12:42,2023-10-31_10:09:10,M404490,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M404490&batch_id=TYTHDF-02,372.928,366748,6.1124,69,test,ADS,B start,ADS,BPS end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,8,8,t001010,0 -300;0 0;0 -300;0 0,800,48,16.66,5999,360,16.66,260662,they didnt want pizza so went other way,21066,
522931_231108_181845_M404490.csv,8,Chrome,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_18:12:42,2023-11-08_18:12:42,2023-10-31_10:09:10,M404490,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M404490&batch_id=TYTHDF-02,372.928,366748,6.1124,67,test,FKS,B start,FKS,BNL end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,8,8,t111001,0 -300;0 0;0 -300;0 0,800,48,16.66,5999,360,16.66,281528,they are sporty so went a long way,14069,
522931_231108_181845_M404490.csv,8,Chrome,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_18:12:42,2023-11-08_18:12:42,2023-10-31_10:09:10,M404490,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M404490&batch_id=TYTHDF-02,372.928,366748,6.1124,66,test,FDL,A start,FDL,APL end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,8,8,t100111,0 -300;0 0;0 -300;0 0,800,47,17.02,5999,356,16.85,334321,they wasnt hungry at first then became hungry so went to where the hot dogs were,45989,
522931_231108_181845_M404490.csv,8,Chrome,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_18:12:42,2023-11-08_18:12:42,2023-10-31_10:09:10,M404490,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M404490&batch_id=TYTHDF-02,372.928,366748,6.1124,72,test,AKL,A start,AKL,ANS end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,8,8,t010100,0 -300;0 0;0 -300;0 0,800,47,17.01,5999,360,16.66,354754,they knew the pizza was closest,13629,
522931_231108_181845_M404490.csv,8,Chrome,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_18:12:42,2023-11-08_18:12:42,2023-10-31_10:09:10,M404490,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M404490&batch_id=TYTHDF-02,372.928,366748,6.1124,74,form,,,,,,,,,,dropdown,Male;Female;Prefer not say,To which gender do you most identify?,,,8,,,,800,,,,,,366748,Male,6180,1
522931_231108_181845_M404490.csv,8,Chrome,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_18:12:42,2023-11-08_18:12:42,2023-10-31_10:09:10,M404490,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M404490&batch_id=TYTHDF-02,372.928,366748,6.1124,75,form,,,,,,,,,,box,,Please state your age in the text box below.,,,8,,,,800,,,,,,366748,33,6180,NA
522931_231108_181845_M404490.csv,8,Chrome,119.0.0.0,1536,864,Windows,en-GB,2023-11-08_18:12:42,2023-11-08_18:12:42,2023-10-31_10:09:10,M404490,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M404490&batch_id=TYTHDF-02,372.928,366748,6.1124,76,form,,,,,,,,,,comment,,Do you have any comments or feedback regarding the experiment?,,,8,,,,800,,,,,,366748,NA,6180,NA
522931_231108_182132_M374367.csv,7,Chrome,119.0.0.0,1280,720,Windows,en-US,2023-11-08_18:11:29,2023-11-08_18:11:29,2023-10-31_10:09:10,M374367,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M374367&batch_id=TYTHDF-02,615.3,606038,10.1006,59,test,FKS,B start,FKS,BPS end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,7,7,t111010,0 -300;0 0;0 -300;0 0,800,48,16.67,6001,360,16.67,98448,They went to the hot dog stand because their favourite food is hot dogs.,32700,
522931_231108_182132_M374367.csv,7,Chrome,119.0.0.0,1280,720,Windows,en-US,2023-11-08_18:11:29,2023-11-08_18:11:29,2023-10-31_10:09:10,M374367,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M374367&batch_id=TYTHDF-02,615.3,606038,10.1006,64,test,AKL,A start,AKL,ANL end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,7,7,t010101,0 -300;0 0;0 -300;0 0,800,44,18.18,6000,354,16.95,151634,"They prefer pizza to hot dogs because, despite being lazy, they walked past the hot dog stand to get to the pizza stand instead.",46367,
522931_231108_182132_M374367.csv,7,Chrome,119.0.0.0,1280,720,Windows,en-US,2023-11-08_18:11:29,2023-11-08_18:11:29,2023-10-31_10:09:10,M374367,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M374367&batch_id=TYTHDF-02,615.3,606038,10.1006,60,test,FKL,A start,FKL,APL end,.png,800,;0,6000;,0 -300; 0 0; 0 -300; 0 0,comment,,,What do you think is the single best explanation for the person's chosen path?,below,7,7,t110111,0 -300;0 0;0 -300;0 0,800,48,16.66,6000,360,16.67,214748,"They do not know the area as well as they think they do because, despite being lazy, they took the longer route to the hot dog stand rather than just simply walking down the street to it.",56287,
